country,continent,date,confirmed,deaths,population,daily_deaths,daily_confirmed,flat_ma,death_rate
Afghanistan,Asia,2020-02-24,1,0,38928346.0,0,0,,0.0
Afghanistan,Asia,2020-02-25,1,0,38928346.0,0,0,,0.0
Afghanistan,Asia,2020-02-26,1,0,38928346.0,0,0,,0.0
Afghanistan,Asia,2020-02-27,1,0,38928346.0,0,0,,0.0
Afghanistan,Asia,2020-02-28,1,0,38928346.0,0,0,,0.0
Afghanistan,Asia,2020-02-29,1,0,38928346.0,0,0,,0.0
Afghanistan,Asia,2020-03-01,1,0,38928346.0,0,0,0.0,0.0
Afghanistan,Asia,2020-03-02,1,0,38928346.0,0,0,0.0,0.0
Afghanistan,Asia,2020-03-03,1,0,38928346.0,0,0,0.0,0.0
Afghanistan,Asia,2020-03-04,1,0,38928346.0,0,0,0.0,0.0
Afghanistan,Asia,2020-03-05,1,0,38928346.0,0,0,0.0,0.0
Afghanistan,Asia,2020-03-06,1,0,38928346.0,0,0,0.0,0.0
Afghanistan,Asia,2020-03-07,1,0,38928346.0,0,0,0.0,0.0
Afghanistan,Asia,2020-03-08,4,0,38928346.0,0,3,0.0,0.0
Afghanistan,Asia,2020-03-09,4,0,38928346.0,0,0,0.0,0.0
Afghanistan,Asia,2020-03-10,5,0,38928346.0,0,1,0.0,0.0
Afghanistan,Asia,2020-03-11,7,0,38928346.0,0,2,0.0,0.0
Afghanistan,Asia,2020-03-12,7,0,38928346.0,0,0,0.0,0.0
Afghanistan,Asia,2020-03-13,7,0,38928346.0,0,0,0.0,0.0
Afghanistan,Asia,2020-03-14,11,0,38928346.0,0,4,0.0,0.0
Afghanistan,Asia,2020-03-15,16,0,38928346.0,0,5,0.0,0.0
Afghanistan,Asia,2020-03-16,21,0,38928346.0,0,5,0.0,0.0
Afghanistan,Asia,2020-03-17,22,0,38928346.0,0,1,0.0,0.0
Afghanistan,Asia,2020-03-18,22,0,38928346.0,0,0,0.0,0.0
Afghanistan,Asia,2020-03-19,22,0,38928346.0,0,0,0.0,0.0
Afghanistan,Asia,2020-03-20,24,0,38928346.0,0,2,0.0,0.0
Afghanistan,Asia,2020-03-21,24,0,38928346.0,0,0,0.0,0.0
Afghanistan,Asia,2020-03-22,40,1,38928346.0,1,16,0.14285714285714285,0.025688222150512124
Afghanistan,Asia,2020-03-23,40,1,38928346.0,0,0,0.14285714285714285,0.025688222150512124
Afghanistan,Asia,2020-03-24,74,1,38928346.0,0,34,0.14285714285714285,0.025688222150512124
Afghanistan,Asia,2020-03-25,84,2,38928346.0,1,10,0.2857142857142857,0.05137644430102425
Afghanistan,Asia,2020-03-26,94,4,38928346.0,2,10,0.5714285714285714,0.1027528886020485
Afghanistan,Asia,2020-03-27,110,4,38928346.0,0,16,0.5714285714285714,0.1027528886020485
Afghanistan,Asia,2020-03-28,110,4,38928346.0,0,0,0.5714285714285714,0.1027528886020485
Afghanistan,Asia,2020-03-29,120,4,38928346.0,0,10,0.42857142857142855,0.1027528886020485
Afghanistan,Asia,2020-03-30,170,4,38928346.0,0,50,0.42857142857142855,0.1027528886020485
Afghanistan,Asia,2020-03-31,174,4,38928346.0,0,4,0.42857142857142855,0.1027528886020485
Afghanistan,Asia,2020-04-01,237,4,38928346.0,0,63,0.2857142857142857,0.1027528886020485
Afghanistan,Asia,2020-04-02,273,6,38928346.0,2,36,0.2857142857142857,0.15412933290307274
Afghanistan,Asia,2020-04-03,281,6,38928346.0,0,8,0.2857142857142857,0.15412933290307274
Afghanistan,Asia,2020-04-04,299,7,38928346.0,1,18,0.42857142857142855,0.17981755505358488
Afghanistan,Asia,2020-04-05,349,7,38928346.0,0,50,0.42857142857142855,0.17981755505358488
Afghanistan,Asia,2020-04-06,367,11,38928346.0,4,18,1.0,0.28257044365563333
Afghanistan,Asia,2020-04-07,423,14,38928346.0,3,56,1.4285714285714286,0.35963511010716975
Afghanistan,Asia,2020-04-08,444,14,38928346.0,0,21,1.4285714285714286,0.35963511010716975
Afghanistan,Asia,2020-04-09,484,15,38928346.0,1,40,1.2857142857142858,0.38532333225768184
Afghanistan,Asia,2020-04-10,521,15,38928346.0,0,37,1.2857142857142858,0.38532333225768184
Afghanistan,Asia,2020-04-11,555,18,38928346.0,3,34,1.5714285714285714,0.4623879987092182
Afghanistan,Asia,2020-04-12,607,18,38928346.0,0,52,1.5714285714285714,0.4623879987092182
Afghanistan,Asia,2020-04-13,665,21,38928346.0,3,58,1.4285714285714286,0.5394526651607546
Afghanistan,Asia,2020-04-14,714,23,38928346.0,2,49,1.2857142857142858,0.5908291094617788
Afghanistan,Asia,2020-04-15,784,25,38928346.0,2,70,1.5714285714285714,0.6422055537628031
Afghanistan,Asia,2020-04-16,840,30,38928346.0,5,56,2.142857142857143,0.7706466645153637
Afghanistan,Asia,2020-04-17,906,30,38928346.0,0,66,2.142857142857143,0.7706466645153637
Afghanistan,Asia,2020-04-18,933,30,38928346.0,0,27,1.7142857142857142,0.7706466645153637
Afghanistan,Asia,2020-04-19,996,33,38928346.0,3,63,2.142857142857143,0.8477113309669
Afghanistan,Asia,2020-04-20,1026,36,38928346.0,3,30,2.142857142857143,0.9247759974184364
Afghanistan,Asia,2020-04-21,1092,36,38928346.0,0,66,1.8571428571428572,0.9247759974184364
Afghanistan,Asia,2020-04-22,1176,40,38928346.0,4,84,2.142857142857143,1.027528886020485
Afghanistan,Asia,2020-04-23,1279,42,38928346.0,2,103,1.7142857142857142,1.0789053303215093
Afghanistan,Asia,2020-04-24,1351,43,38928346.0,1,72,1.8571428571428572,1.1045935524720212
Afghanistan,Asia,2020-04-25,1463,47,38928346.0,4,112,2.4285714285714284,1.2073464410740697
Afghanistan,Asia,2020-04-26,1531,50,38928346.0,3,68,2.4285714285714284,1.2844111075256062
Afghanistan,Asia,2020-04-27,1703,57,38928346.0,7,172,3.0,1.4642286625791912
Albania,Europe,2020-03-09,2,0,2877797.0,0,0,,0.0
Albania,Europe,2020-03-10,10,0,2877797.0,0,8,,0.0
Albania,Europe,2020-03-11,12,1,2877797.0,1,2,,0.3474880264313292
Albania,Europe,2020-03-12,23,1,2877797.0,0,11,,0.3474880264313292
Albania,Europe,2020-03-13,33,1,2877797.0,0,10,,0.3474880264313292
Albania,Europe,2020-03-14,38,1,2877797.0,0,5,,0.3474880264313292
Albania,Europe,2020-03-15,42,1,2877797.0,0,4,0.14285714285714285,0.3474880264313292
Albania,Europe,2020-03-16,51,1,2877797.0,0,9,0.14285714285714285,0.3474880264313292
Albania,Europe,2020-03-17,55,1,2877797.0,0,4,0.14285714285714285,0.3474880264313292
Albania,Europe,2020-03-18,59,2,2877797.0,1,4,0.14285714285714285,0.6949760528626584
Albania,Europe,2020-03-19,64,2,2877797.0,0,5,0.14285714285714285,0.6949760528626584
Albania,Europe,2020-03-20,70,2,2877797.0,0,6,0.14285714285714285,0.6949760528626584
Albania,Europe,2020-03-21,76,2,2877797.0,0,6,0.14285714285714285,0.6949760528626584
Albania,Europe,2020-03-22,89,2,2877797.0,0,13,0.14285714285714285,0.6949760528626584
Albania,Europe,2020-03-23,104,4,2877797.0,2,15,0.42857142857142855,1.3899521057253168
Albania,Europe,2020-03-24,123,5,2877797.0,1,19,0.5714285714285714,1.7374401321566462
Albania,Europe,2020-03-25,146,5,2877797.0,0,23,0.42857142857142855,1.7374401321566462
Albania,Europe,2020-03-26,174,6,2877797.0,1,28,0.5714285714285714,2.0849281585879758
Albania,Europe,2020-03-27,186,8,2877797.0,2,12,0.8571428571428571,2.7799042114506336
Albania,Europe,2020-03-28,197,10,2877797.0,2,11,1.1428571428571428,3.4748802643132923
Albania,Europe,2020-03-29,212,10,2877797.0,0,15,1.1428571428571428,3.4748802643132923
Albania,Europe,2020-03-30,223,11,2877797.0,1,11,1.0,3.8223682907446217
Albania,Europe,2020-03-31,243,15,2877797.0,4,20,1.4285714285714286,5.212320396469939
Albania,Europe,2020-04-01,259,15,2877797.0,0,16,1.4285714285714286,5.212320396469939
Albania,Europe,2020-04-02,277,16,2877797.0,1,18,1.4285714285714286,5.559808422901267
Albania,Europe,2020-04-03,304,17,2877797.0,1,27,1.2857142857142858,5.9072964493325975
Albania,Europe,2020-04-04,333,20,2877797.0,3,29,1.4285714285714286,6.949760528626585
Albania,Europe,2020-04-05,361,20,2877797.0,0,28,1.4285714285714286,6.949760528626585
Albania,Europe,2020-04-06,377,21,2877797.0,1,16,1.4285714285714286,7.297248555057914
Albania,Europe,2020-04-07,383,22,2877797.0,1,6,1.0,7.644736581489243
Albania,Europe,2020-04-08,400,22,2877797.0,0,17,1.0,7.644736581489243
Albania,Europe,2020-04-09,409,23,2877797.0,1,9,1.0,7.992224607920573
Albania,Europe,2020-04-10,416,23,2877797.0,0,7,0.8571428571428571,7.992224607920573
Albania,Europe,2020-04-11,433,23,2877797.0,0,17,0.42857142857142855,7.992224607920573
Albania,Europe,2020-04-12,446,23,2877797.0,0,13,0.42857142857142855,7.992224607920573
Albania,Europe,2020-04-13,467,23,2877797.0,0,21,0.2857142857142857,7.992224607920573
Albania,Europe,2020-04-14,475,24,2877797.0,1,8,0.2857142857142857,8.339712634351903
Albania,Europe,2020-04-15,494,25,2877797.0,1,19,0.42857142857142855,8.687200660783231
Albania,Europe,2020-04-16,518,26,2877797.0,1,24,0.42857142857142855,9.03468868721456
Albania,Europe,2020-04-17,539,26,2877797.0,0,21,0.42857142857142855,9.03468868721456
Albania,Europe,2020-04-18,548,26,2877797.0,0,9,0.42857142857142855,9.03468868721456
Albania,Europe,2020-04-19,562,26,2877797.0,0,14,0.42857142857142855,9.03468868721456
Albania,Europe,2020-04-20,584,26,2877797.0,0,22,0.42857142857142855,9.03468868721456
Albania,Europe,2020-04-21,609,26,2877797.0,0,25,0.2857142857142857,9.03468868721456
Albania,Europe,2020-04-22,634,27,2877797.0,1,25,0.2857142857142857,9.382176713645888
Albania,Europe,2020-04-23,663,27,2877797.0,0,29,0.14285714285714285,9.382176713645888
Albania,Europe,2020-04-24,678,27,2877797.0,0,15,0.14285714285714285,9.382176713645888
Albania,Europe,2020-04-25,712,27,2877797.0,0,34,0.14285714285714285,9.382176713645888
Albania,Europe,2020-04-26,726,28,2877797.0,1,14,0.2857142857142857,9.729664740077219
Albania,Europe,2020-04-27,736,28,2877797.0,0,10,0.2857142857142857,9.729664740077219
Algeria,Africa,2020-02-25,1,0,43851044.0,0,0,,0.0
Algeria,Africa,2020-02-26,1,0,43851044.0,0,0,,0.0
Algeria,Africa,2020-02-27,1,0,43851044.0,0,0,,0.0
Algeria,Africa,2020-02-28,1,0,43851044.0,0,0,,0.0
Algeria,Africa,2020-02-29,1,0,43851044.0,0,0,,0.0
Algeria,Africa,2020-03-01,1,0,43851044.0,0,0,,0.0
Algeria,Africa,2020-03-02,3,0,43851044.0,0,2,0.0,0.0
Algeria,Africa,2020-03-03,5,0,43851044.0,0,2,0.0,0.0
Algeria,Africa,2020-03-04,12,0,43851044.0,0,7,0.0,0.0
Algeria,Africa,2020-03-05,12,0,43851044.0,0,0,0.0,0.0
Algeria,Africa,2020-03-06,17,0,43851044.0,0,5,0.0,0.0
Algeria,Africa,2020-03-07,17,0,43851044.0,0,0,0.0,0.0
Algeria,Africa,2020-03-08,19,0,43851044.0,0,2,0.0,0.0
Algeria,Africa,2020-03-09,20,0,43851044.0,0,1,0.0,0.0
Algeria,Africa,2020-03-10,20,0,43851044.0,0,0,0.0,0.0
Algeria,Africa,2020-03-11,20,0,43851044.0,0,0,0.0,0.0
Algeria,Africa,2020-03-12,24,1,43851044.0,1,4,0.14285714285714285,0.022804474164856828
Algeria,Africa,2020-03-13,26,2,43851044.0,1,2,0.2857142857142857,0.045608948329713656
Algeria,Africa,2020-03-14,37,3,43851044.0,1,11,0.42857142857142855,0.06841342249457048
Algeria,Africa,2020-03-15,48,4,43851044.0,1,11,0.5714285714285714,0.09121789665942731
Algeria,Africa,2020-03-16,54,4,43851044.0,0,6,0.5714285714285714,0.09121789665942731
Algeria,Africa,2020-03-17,60,4,43851044.0,0,6,0.5714285714285714,0.09121789665942731
Algeria,Africa,2020-03-18,74,7,43851044.0,3,14,1.0,0.15963131915399778
Algeria,Africa,2020-03-19,87,9,43851044.0,2,13,1.1428571428571428,0.20524026748371144
Algeria,Africa,2020-03-20,90,11,43851044.0,2,3,1.2857142857142858,0.2508492158134251
Algeria,Africa,2020-03-21,139,15,43851044.0,4,49,1.7142857142857142,0.34206711247285243
Algeria,Africa,2020-03-22,201,17,43851044.0,2,62,1.8571428571428572,0.3876760608025661
Algeria,Africa,2020-03-23,230,17,43851044.0,0,29,1.8571428571428572,0.3876760608025661
Algeria,Africa,2020-03-24,264,19,43851044.0,2,34,2.142857142857143,0.43328500913227974
Algeria,Africa,2020-03-25,302,21,43851044.0,2,38,2.0,0.47889395746199337
Algeria,Africa,2020-03-26,367,25,43851044.0,4,65,2.2857142857142856,0.5701118541214206
Algeria,Africa,2020-03-27,409,26,43851044.0,1,42,2.142857142857143,0.5929163282862776
Algeria,Africa,2020-03-28,454,29,43851044.0,3,45,2.0,0.661329750780848
Algeria,Africa,2020-03-29,511,31,43851044.0,2,57,2.0,0.7069386991105616
Algeria,Africa,2020-03-30,584,35,43851044.0,4,73,2.5714285714285716,0.798156595769989
Algeria,Africa,2020-03-31,716,44,43851044.0,9,132,3.5714285714285716,1.0033968632537005
Algeria,Africa,2020-04-01,847,58,43851044.0,14,131,5.285714285714286,1.322659501561696
Algeria,Africa,2020-04-02,986,86,43851044.0,28,139,8.714285714285714,1.9611847781776872
Algeria,Africa,2020-04-03,1171,105,43851044.0,19,185,11.285714285714286,2.394469787309967
Algeria,Africa,2020-04-04,1251,130,43851044.0,25,80,14.428571428571429,2.964581641431388
Algeria,Africa,2020-04-05,1320,152,43851044.0,22,69,17.285714285714285,3.466280073058238
Algeria,Africa,2020-04-06,1423,173,43851044.0,21,103,19.714285714285715,3.9451740305202314
Algeria,Africa,2020-04-07,1468,193,43851044.0,20,45,21.285714285714285,4.401263513817368
Algeria,Africa,2020-04-08,1572,205,43851044.0,12,104,21.0,4.67491720379565
Algeria,Africa,2020-04-09,1666,235,43851044.0,30,94,21.285714285714285,5.359051428741354
Algeria,Africa,2020-04-10,1761,256,43851044.0,21,95,21.571428571428573,5.837945386203348
Algeria,Africa,2020-04-11,1825,275,43851044.0,19,64,20.714285714285715,6.271230395335628
Algeria,Africa,2020-04-12,1914,293,43851044.0,18,89,20.142857142857142,6.68171093030305
Algeria,Africa,2020-04-13,1983,313,43851044.0,20,69,20.0,7.137800413600187
Algeria,Africa,2020-04-14,2070,326,43851044.0,13,87,19.0,7.434258577743326
Algeria,Africa,2020-04-15,2160,336,43851044.0,10,90,18.714285714285715,7.662303319391894
Algeria,Africa,2020-04-16,2268,348,43851044.0,12,108,16.142857142857142,7.935957009370176
Algeria,Africa,2020-04-17,2418,364,43851044.0,16,150,15.428571428571429,8.300828596007886
Algeria,Africa,2020-04-18,2534,367,43851044.0,3,116,13.142857142857142,8.369242018502456
Algeria,Africa,2020-04-19,2629,375,43851044.0,8,95,11.714285714285714,8.55167781182131
Algeria,Africa,2020-04-20,2718,384,43851044.0,9,89,10.142857142857142,8.756918079305022
Algeria,Africa,2020-04-21,2811,392,43851044.0,8,93,9.428571428571429,8.939353872623878
Algeria,Africa,2020-04-22,2910,402,43851044.0,10,99,9.428571428571429,9.167398614272445
Algeria,Africa,2020-04-23,3007,407,43851044.0,5,97,8.428571428571429,9.28142098509673
Algeria,Africa,2020-04-24,3127,415,43851044.0,8,120,7.285714285714286,9.463856778415582
Algeria,Africa,2020-04-25,3256,419,43851044.0,4,129,7.428571428571429,9.555074675075012
Algeria,Africa,2020-04-26,3382,425,43851044.0,6,126,7.142857142857143,9.691901520064153
Algeria,Africa,2020-04-27,3517,432,43851044.0,7,135,6.857142857142857,9.85153283921815
Andorra,Europe,2020-03-02,1,0,77265.0,0,0,,0.0
Andorra,Europe,2020-03-03,1,0,77265.0,0,0,,0.0
Andorra,Europe,2020-03-04,1,0,77265.0,0,0,,0.0
Andorra,Europe,2020-03-05,1,0,77265.0,0,0,,0.0
Andorra,Europe,2020-03-06,1,0,77265.0,0,0,,0.0
Andorra,Europe,2020-03-07,1,0,77265.0,0,0,,0.0
Andorra,Europe,2020-03-08,1,0,77265.0,0,0,0.0,0.0
Andorra,Europe,2020-03-09,1,0,77265.0,0,0,0.0,0.0
Andorra,Europe,2020-03-10,1,0,77265.0,0,0,0.0,0.0
Andorra,Europe,2020-03-11,1,0,77265.0,0,0,0.0,0.0
Andorra,Europe,2020-03-12,1,0,77265.0,0,0,0.0,0.0
Andorra,Europe,2020-03-13,1,0,77265.0,0,0,0.0,0.0
Andorra,Europe,2020-03-14,1,0,77265.0,0,0,0.0,0.0
Andorra,Europe,2020-03-15,1,0,77265.0,0,0,0.0,0.0
Andorra,Europe,2020-03-16,2,0,77265.0,0,1,0.0,0.0
Andorra,Europe,2020-03-17,39,0,77265.0,0,37,0.0,0.0
Andorra,Europe,2020-03-18,39,0,77265.0,0,0,0.0,0.0
Andorra,Europe,2020-03-19,53,0,77265.0,0,14,0.0,0.0
Andorra,Europe,2020-03-20,75,0,77265.0,0,22,0.0,0.0
Andorra,Europe,2020-03-21,88,0,77265.0,0,13,0.0,0.0
Andorra,Europe,2020-03-22,113,1,77265.0,1,25,0.14285714285714285,12.942470717660001
Andorra,Europe,2020-03-23,133,1,77265.0,0,20,0.14285714285714285,12.942470717660001
Andorra,Europe,2020-03-24,164,1,77265.0,0,31,0.14285714285714285,12.942470717660001
Andorra,Europe,2020-03-25,188,1,77265.0,0,24,0.14285714285714285,12.942470717660001
Andorra,Europe,2020-03-26,224,3,77265.0,2,36,0.42857142857142855,38.82741215298
Andorra,Europe,2020-03-27,267,3,77265.0,0,43,0.42857142857142855,38.82741215298
Andorra,Europe,2020-03-28,308,3,77265.0,0,41,0.42857142857142855,38.82741215298
Andorra,Europe,2020-03-29,334,6,77265.0,3,26,0.7142857142857143,77.65482430596
Andorra,Europe,2020-03-30,370,8,77265.0,2,36,1.0,103.53976574128001
Andorra,Europe,2020-03-31,376,12,77265.0,4,6,1.5714285714285714,155.30964861192
Andorra,Europe,2020-04-01,390,14,77265.0,2,14,1.8571428571428572,181.19459004724
Andorra,Europe,2020-04-02,428,15,77265.0,1,38,1.7142857142857142,194.1370607649
Andorra,Europe,2020-04-03,439,16,77265.0,1,11,1.8571428571428572,207.07953148256001
Andorra,Europe,2020-04-04,466,17,77265.0,1,27,2.0,220.02200220022002
Andorra,Europe,2020-04-05,501,18,77265.0,1,35,1.7142857142857142,232.96447291788002
Andorra,Europe,2020-04-06,525,21,77265.0,3,24,1.8571428571428572,271.79188507086
Andorra,Europe,2020-04-07,545,22,77265.0,1,20,1.4285714285714286,284.73435578852
Andorra,Europe,2020-04-08,564,23,77265.0,1,19,1.2857142857142858,297.67682650618
Andorra,Europe,2020-04-09,583,25,77265.0,2,19,1.4285714285714286,323.5617679415
Andorra,Europe,2020-04-10,601,26,77265.0,1,18,1.4285714285714286,336.50423865916
Andorra,Europe,2020-04-11,601,26,77265.0,0,0,1.2857142857142858,336.50423865916
Andorra,Europe,2020-04-12,638,29,77265.0,3,37,1.5714285714285714,375.33165081214
Andorra,Europe,2020-04-13,646,29,77265.0,0,8,1.1428571428571428,375.33165081214
Andorra,Europe,2020-04-14,659,31,77265.0,2,13,1.2857142857142858,401.21659224746
Andorra,Europe,2020-04-15,673,33,77265.0,2,14,1.4285714285714286,427.10153368278003
Andorra,Europe,2020-04-16,673,33,77265.0,0,0,1.1428571428571428,427.10153368278003
Andorra,Europe,2020-04-17,696,35,77265.0,2,23,1.2857142857142858,452.98647511810003
Andorra,Europe,2020-04-18,704,35,77265.0,0,8,1.2857142857142858,452.98647511810003
Andorra,Europe,2020-04-19,713,36,77265.0,1,9,1.0,465.92894583576003
Andorra,Europe,2020-04-20,717,37,77265.0,1,4,1.1428571428571428,478.87141655342003
Andorra,Europe,2020-04-21,717,37,77265.0,0,0,0.8571428571428571,478.87141655342003
Andorra,Europe,2020-04-22,723,37,77265.0,0,6,0.5714285714285714,478.87141655342003
Andorra,Europe,2020-04-23,723,37,77265.0,0,0,0.5714285714285714,478.87141655342003
Andorra,Europe,2020-04-24,731,40,77265.0,3,8,0.7142857142857143,517.6988287064
Andorra,Europe,2020-04-25,738,40,77265.0,0,7,0.7142857142857143,517.6988287064
Andorra,Europe,2020-04-26,738,40,77265.0,0,0,0.5714285714285714,517.6988287064
Andorra,Europe,2020-04-27,743,40,77265.0,0,5,0.42857142857142855,517.6988287064
Angola,Africa,2020-03-20,1,0,32866272.0,0,0,,0.0
Angola,Africa,2020-03-21,2,0,32866272.0,0,1,,0.0
Angola,Africa,2020-03-22,2,0,32866272.0,0,0,,0.0
Angola,Africa,2020-03-23,3,0,32866272.0,0,1,,0.0
Angola,Africa,2020-03-24,3,0,32866272.0,0,0,,0.0
Angola,Africa,2020-03-25,3,0,32866272.0,0,0,,0.0
Angola,Africa,2020-03-26,4,0,32866272.0,0,1,0.0,0.0
Angola,Africa,2020-03-27,4,0,32866272.0,0,0,0.0,0.0
Angola,Africa,2020-03-28,5,0,32866272.0,0,1,0.0,0.0
Angola,Africa,2020-03-29,7,2,32866272.0,2,2,0.2857142857142857,0.06085265770331359
Angola,Africa,2020-03-30,7,2,32866272.0,0,0,0.2857142857142857,0.06085265770331359
Angola,Africa,2020-03-31,7,2,32866272.0,0,0,0.2857142857142857,0.06085265770331359
Angola,Africa,2020-04-01,8,2,32866272.0,0,1,0.2857142857142857,0.06085265770331359
Angola,Africa,2020-04-02,8,2,32866272.0,0,0,0.2857142857142857,0.06085265770331359
Angola,Africa,2020-04-03,8,2,32866272.0,0,0,0.2857142857142857,0.06085265770331359
Angola,Africa,2020-04-04,10,2,32866272.0,0,2,0.2857142857142857,0.06085265770331359
Angola,Africa,2020-04-05,14,2,32866272.0,0,4,0.0,0.06085265770331359
Angola,Africa,2020-04-06,16,2,32866272.0,0,2,0.0,0.06085265770331359
Angola,Africa,2020-04-07,17,2,32866272.0,0,1,0.0,0.06085265770331359
Angola,Africa,2020-04-08,19,2,32866272.0,0,2,0.0,0.06085265770331359
Angola,Africa,2020-04-09,19,2,32866272.0,0,0,0.0,0.06085265770331359
Angola,Africa,2020-04-10,19,2,32866272.0,0,0,0.0,0.06085265770331359
Angola,Africa,2020-04-11,19,2,32866272.0,0,0,0.0,0.06085265770331359
Angola,Africa,2020-04-12,19,2,32866272.0,0,0,0.0,0.06085265770331359
Angola,Africa,2020-04-13,19,2,32866272.0,0,0,0.0,0.06085265770331359
Angola,Africa,2020-04-14,19,2,32866272.0,0,0,0.0,0.06085265770331359
Angola,Africa,2020-04-15,19,2,32866272.0,0,0,0.0,0.06085265770331359
Angola,Africa,2020-04-16,19,2,32866272.0,0,0,0.0,0.06085265770331359
Angola,Africa,2020-04-17,19,2,32866272.0,0,0,0.0,0.06085265770331359
Angola,Africa,2020-04-18,24,2,32866272.0,0,5,0.0,0.06085265770331359
Angola,Africa,2020-04-19,24,2,32866272.0,0,0,0.0,0.06085265770331359
Angola,Africa,2020-04-20,24,2,32866272.0,0,0,0.0,0.06085265770331359
Angola,Africa,2020-04-21,24,2,32866272.0,0,0,0.0,0.06085265770331359
Angola,Africa,2020-04-22,25,2,32866272.0,0,1,0.0,0.06085265770331359
Angola,Africa,2020-04-23,25,2,32866272.0,0,0,0.0,0.06085265770331359
Angola,Africa,2020-04-24,25,2,32866272.0,0,0,0.0,0.06085265770331359
Angola,Africa,2020-04-25,25,2,32866272.0,0,0,0.0,0.06085265770331359
Angola,Africa,2020-04-26,26,2,32866272.0,0,1,0.0,0.06085265770331359
Angola,Africa,2020-04-27,27,2,32866272.0,0,1,0.0,0.06085265770331359
Antigua and Barbuda,North America,2020-03-13,1,0,97929.0,0,0,,0.0
Antigua and Barbuda,North America,2020-03-14,1,0,97929.0,0,0,,0.0
Antigua and Barbuda,North America,2020-03-15,1,0,97929.0,0,0,,0.0
Antigua and Barbuda,North America,2020-03-16,1,0,97929.0,0,0,,0.0
Antigua and Barbuda,North America,2020-03-17,1,0,97929.0,0,0,,0.0
Antigua and Barbuda,North America,2020-03-18,1,0,97929.0,0,0,,0.0
Antigua and Barbuda,North America,2020-03-19,1,0,97929.0,0,0,0.0,0.0
Antigua and Barbuda,North America,2020-03-20,1,0,97929.0,0,0,0.0,0.0
Antigua and Barbuda,North America,2020-03-21,1,0,97929.0,0,0,0.0,0.0
Antigua and Barbuda,North America,2020-03-22,1,0,97929.0,0,0,0.0,0.0
Antigua and Barbuda,North America,2020-03-23,3,0,97929.0,0,2,0.0,0.0
Antigua and Barbuda,North America,2020-03-24,3,0,97929.0,0,0,0.0,0.0
Antigua and Barbuda,North America,2020-03-25,3,0,97929.0,0,0,0.0,0.0
Antigua and Barbuda,North America,2020-03-26,7,0,97929.0,0,4,0.0,0.0
Antigua and Barbuda,North America,2020-03-27,7,0,97929.0,0,0,0.0,0.0
Antigua and Barbuda,North America,2020-03-28,7,0,97929.0,0,0,0.0,0.0
Antigua and Barbuda,North America,2020-03-29,7,0,97929.0,0,0,0.0,0.0
Antigua and Barbuda,North America,2020-03-30,7,0,97929.0,0,0,0.0,0.0
Antigua and Barbuda,North America,2020-03-31,7,0,97929.0,0,0,0.0,0.0
Antigua and Barbuda,North America,2020-04-01,7,0,97929.0,0,0,0.0,0.0
Antigua and Barbuda,North America,2020-04-02,9,0,97929.0,0,2,0.0,0.0
Antigua and Barbuda,North America,2020-04-03,15,0,97929.0,0,6,0.0,0.0
Antigua and Barbuda,North America,2020-04-04,15,0,97929.0,0,0,0.0,0.0
Antigua and Barbuda,North America,2020-04-05,15,0,97929.0,0,0,0.0,0.0
Antigua and Barbuda,North America,2020-04-06,15,0,97929.0,0,0,0.0,0.0
Antigua and Barbuda,North America,2020-04-07,19,1,97929.0,1,4,0.14285714285714285,10.211479745529925
Antigua and Barbuda,North America,2020-04-08,19,2,97929.0,1,0,0.2857142857142857,20.42295949105985
Antigua and Barbuda,North America,2020-04-09,19,2,97929.0,0,0,0.2857142857142857,20.42295949105985
Antigua and Barbuda,North America,2020-04-10,19,2,97929.0,0,0,0.2857142857142857,20.42295949105985
Antigua and Barbuda,North America,2020-04-11,21,2,97929.0,0,2,0.2857142857142857,20.42295949105985
Antigua and Barbuda,North America,2020-04-12,21,2,97929.0,0,0,0.2857142857142857,20.42295949105985
Antigua and Barbuda,North America,2020-04-13,23,2,97929.0,0,2,0.2857142857142857,20.42295949105985
Antigua and Barbuda,North America,2020-04-14,23,2,97929.0,0,0,0.14285714285714285,20.42295949105985
Antigua and Barbuda,North America,2020-04-15,23,2,97929.0,0,0,0.0,20.42295949105985
Antigua and Barbuda,North America,2020-04-16,23,3,97929.0,1,0,0.14285714285714285,30.634439236589774
Antigua and Barbuda,North America,2020-04-17,23,3,97929.0,0,0,0.14285714285714285,30.634439236589774
Antigua and Barbuda,North America,2020-04-18,23,3,97929.0,0,0,0.14285714285714285,30.634439236589774
Antigua and Barbuda,North America,2020-04-19,23,3,97929.0,0,0,0.14285714285714285,30.634439236589774
Antigua and Barbuda,North America,2020-04-20,23,3,97929.0,0,0,0.14285714285714285,30.634439236589774
Antigua and Barbuda,North America,2020-04-21,23,3,97929.0,0,0,0.14285714285714285,30.634439236589774
Antigua and Barbuda,North America,2020-04-22,24,3,97929.0,0,1,0.14285714285714285,30.634439236589774
Antigua and Barbuda,North America,2020-04-23,24,3,97929.0,0,0,0.0,30.634439236589774
Antigua and Barbuda,North America,2020-04-24,24,3,97929.0,0,0,0.0,30.634439236589774
Antigua and Barbuda,North America,2020-04-25,24,3,97929.0,0,0,0.0,30.634439236589774
